"Fonte";"Descrição da Fonte";"Orçado - Inicial";"Orçado - Atualizado";"Empenhado - No Mês";"Empenhado - Até o Mês";"Liquidado - No Mês";"Liquidado - Até o Mês";"Pago - No Mês";"Pago - Até o Mês";"Função - Código";"Função - Descrição";"Subfunção - Código";"Subfunção - Descricao";"Programa - Código";"Programa - Descrição";"Ação - Código";"Ação - Descrição";"Categoria Econômica";"Descrição Categoria Econômica";"Grupo de Despesa";"Descrição Grupo de Despesa";"Modalidade";"Descrição Modalidade"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"1033";"Modernização da Administração";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"1033";"Modernização da Administração";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1076728.47";"1076728.47";"76796.13";"76796.13";"76796.13";"76796.13";"66085.98";"66085.98";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"225926.48";"225926.48";"105742.84";"105742.84";"4461.63";"4461.63";"3348.34";"3348.34";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"189280.00";"189280.00";"3548.65";"3548.65";"3548.65";"3548.65";"2920.58";"2920.58";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2004";"Divulgação de Atos e Fatos Administrativos";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"274210.56";"274210.56";"18000.00";"18000.00";"1081.67";"1081.67";"1081.67";"1081.67";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2004";"Divulgação de Atos e Fatos Administrativos";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2004";"Divulgação de Atos e Fatos Administrativos";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"3744.00";"3744.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2006";"Manutenção das Atividades do Gabinete do Vice-prefeito";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2006";"Manutenção das Atividades do Gabinete do Vice-prefeito";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2006";"Manutenção das Atividades do Gabinete do Vice-prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1691788.80";"1691788.80";"71281.07";"71281.07";"71281.07";"71281.07";"62251.88";"62251.88";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1202897.60";"1202897.60";"418342.64";"418342.64";"10113.92";"10113.92";"9801.36";"9801.36";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"11248.64";"11248.64";"1260.00";"1260.00";"96.83";"96.83";"96.83";"96.83";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"3";"Despesas correntes";"3";"Outras despesas correntes";"91";" Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"175570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"1124.85";"1124.85";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"22497.28";"22497.28";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"146232.32";"146232.32";"7563.18";"7563.18";"7563.18";"7563.18";"6224.59";"6224.59";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"662544.90";"662544.90";"310717.27";"310717.27";"7022.38";"7022.38";"2379.35";"2379.35";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"5600.00";"5600.00";"469.36";"469.36";"469.36";"469.36";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"3";"Outras despesas correntes";"91";" Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"1124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1129523.20";"1129523.20";"73205.49";"73205.49";"73205.49";"73205.49";"60985.11";"60985.11";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"89989.12";"89989.12";"67051.50";"67051.50";"4381.67";"4381.67";"4381.67";"4381.67";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"519168.00";"519168.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"432640.00";"432640.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"56243.20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"93";"Aplicação direta decorrente de operação de órgãos, fundos e entidades integrantes dos orçamentos fiscal e da seguridade social com consórcio público do qual o ente participe"
"150070000000";" Recursos não vinculados de Impostos";"16224.00";"16224.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"562432.00";"562432.00";"562432.00";"562432.00";"3035.90";"3035.90";"3035.90";"3035.90";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"56243.20";"56243.20";"56243.20";"8448.00";"8448.00";"8448.00";"8448.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"92238.85";"92238.85";"31680.00";"31680.00";"2640.00";"2640.00";"2640.00";"2640.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"6749.18";"6749.18";"6600.00";"6600.00";"550.00";"550.00";"550.00";"550.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"1768000.00";"1768000.00";"81063.89";"81063.89";"81063.89";"81063.89";"67097.87";"67097.87";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"1124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"956134.40";"956134.40";"546677.68";"546677.68";"9839.30";"9839.30";"9709.30";"9709.30";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"275470000001";" Recursos de Operações de Crédito ";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"33745.92";"33745.92";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"708448.00";"708448.00";"25616.50";"25616.50";"25616.50";"25616.50";"21082.66";"21082.66";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"73116.16";"73116.16";"25147.00";"25147.00";"2885.00";"2885.00";"2216.80";"2216.80";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"274560.00";"274560.00";"26369.70";"26369.70";"26369.70";"26369.70";"22416.00";"22416.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"2249.73";"2249.73";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"44994.56";"44994.56";"15200.00";"15200.00";"1100.00";"1100.00";"1100.00";"1100.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"936000.00";"936000.00";"81426.97";"81426.97";"81426.97";"81426.97";"67797.23";"67797.23";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"449945.60";"449945.60";"204494.77";"204494.77";"8243.24";"8243.24";"7795.31";"7795.31";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"134983.68";"134983.68";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"197600.00";"197600.00";"12756.64";"12756.64";"12756.64";"12756.64";"10520.54";"10520.54";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"22497.28";"22497.28";"21600.00";"21600.00";"2713.34";"2713.34";"2713.34";"2713.34";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"683571.20";"683571.20";"56416.68";"56416.68";"56416.68";"56416.68";"47350.90";"47350.90";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250170000001";" Outros Recursos não Vinculados";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"168729.60";"168729.60";"77557.92";"77557.92";"3300.00";"3300.00";"3300.00";"3300.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"6";"Segurança Pública";"181";"Policiamento                             ";"3";"Serviços de utilidade pública";"2100";"Manutenção das Atividades da Policia Militar";"3";"Despesas correntes";"3";"Outras despesas correntes";"30";"Transferências a Estados e ao Distrito Federal"
"275270040001";"Recursos Vinculados ao Trânsito - Polícia Militar";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"6";"Segurança Pública";"181";"Policiamento                             ";"3";"Serviços de utilidade pública";"2100";"Manutenção das Atividades da Policia Militar";"3";"Despesas correntes";"3";"Outras despesas correntes";"30";"Transferências a Estados e ao Distrito Federal"
