"Fonte";"Descrição da Fonte";"Orçado - Inicial";"Orçado - Atualizado";"Empenhado - No Mês";"Empenhado - Até o Mês";"Liquidado - No Mês";"Liquidado - Até o Mês";"Pago - No Mês";"Pago - Até o Mês";"Função - Código";"Função - Descrição";"Subfunção - Código";"Subfunção - Descricao";"Programa - Código";"Programa - Descrição";"Ação - Código";"Ação - Descrição";"Categoria Econômica";"Descrição Categoria Econômica";"Grupo de Despesa";"Descrição Grupo de Despesa";"Modalidade";"Descrição Modalidade"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"519168.00";"519168.00";"431172.00";"431172.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"432640.00";"432640.00";"370410.00";"370410.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"56243.20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"93";"Aplicação direta decorrente de operação de órgãos, fundos e entidades integrantes dos orçamentos fiscal e da seguridade social com consórcio público do qual o ente participe"
"150070000000";" Recursos não vinculados de Impostos";"16224.00";"16224.00";"2460.00";"2460.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"562432.00";"562432.00";"0.00";"562432.00";"76872.84";"79908.74";"76872.84";"79908.74";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"56243.20";"0.00";"56243.20";"8448.00";"16896.00";"8448.00";"16896.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"92238.85";"92238.85";"0.00";"31680.00";"2640.00";"5280.00";"2640.00";"5280.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"6749.18";"6749.18";"0.00";"6600.00";"550.00";"1100.00";"550.00";"1100.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"1768000.00";"1768000.00";"106502.41";"187566.30";"106502.41";"187566.30";"102281.78";"169379.65";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"1124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"956134.40";"956134.40";"224035.02";"770712.70";"92295.35";"102134.65";"92425.35";"102134.65";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"275470000001";" Recursos de Operações de Crédito ";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"33745.92";"33745.92";"3772.86";"3772.86";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"708448.00";"708448.00";"35455.13";"61071.63";"35455.13";"61071.63";"33813.10";"54895.76";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"73116.16";"73116.16";"1010.00";"26157.00";"2200.00";"5085.00";"2868.20";"5085.00";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"274560.00";"274560.00";"8066.09";"34435.79";"8066.09";"34435.79";"10592.19";"33008.19";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"2249.73";"2249.73";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"44994.56";"44994.56";"0.00";"15200.00";"1100.00";"2200.00";"1100.00";"2200.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"936000.00";"936000.00";"85840.07";"167267.04";"85840.07";"167267.04";"84809.69";"152606.92";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"449945.60";"540945.60";"121813.69";"326308.46";"30577.16";"38820.40";"11808.12";"19603.43";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"134983.68";"84983.68";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"197600.00";"197600.00";"15839.79";"28596.43";"15839.79";"28596.43";"15272.44";"25792.98";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"22497.28";"22497.28";"0.00";"21600.00";"1650.00";"4363.34";"1650.00";"4363.34";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"683571.20";"683571.20";"33956.96";"90373.64";"33956.96";"90373.64";"37132.00";"84482.90";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250170000001";" Outros Recursos não Vinculados";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"168729.60";"168729.60";"18305.56";"95863.48";"26902.33";"30202.33";"4053.07";"7353.07";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"6";"Segurança Pública";"181";"Policiamento                             ";"3";"Serviços de utilidade pública";"2100";"Manutenção das Atividades da Policia Militar";"3";"Despesas correntes";"3";"Outras despesas correntes";"30";"Transferências a Estados e ao Distrito Federal"
"275270040001";"Recursos Vinculados ao Trânsito - Polícia Militar";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"6";"Segurança Pública";"181";"Policiamento                             ";"3";"Serviços de utilidade pública";"2100";"Manutenção das Atividades da Policia Militar";"3";"Despesas correntes";"3";"Outras despesas correntes";"30";"Transferências a Estados e ao Distrito Federal"
