"Fonte";"Descrição da Fonte";"Orçado - Inicial";"Orçado - Atualizado";"Empenhado - No Mês";"Empenhado - Até o Mês";"Liquidado - No Mês";"Liquidado - Até o Mês";"Pago - No Mês";"Pago - Até o Mês";"Função - Código";"Função - Descrição";"Subfunção - Código";"Subfunção - Descricao";"Programa - Código";"Programa - Descrição";"Ação - Código";"Ação - Descrição";"Categoria Econômica";"Descrição Categoria Econômica";"Grupo de Despesa";"Descrição Grupo de Despesa";"Modalidade";"Descrição Modalidade"
"150070000000";" Recursos não vinculados de Impostos";"662544.90";"858544.90";"39030.67";"618923.97";"52898.46";"406210.63";"49014.12";"370135.09";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"5600.00";"0.00";"4186.58";"732.71";"4186.58";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"3";"Outras despesas correntes";"91";" Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"13124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1129523.20";"1119523.20";"80954.74";"673250.60";"80954.74";"673250.60";"87935.51";"664252.62";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"89989.12";"99989.12";"0.00";"97341.84";"10934.84";"65339.89";"9601.08";"62964.13";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"20624.32";"0.00";"16422.71";"1328.00";"16422.71";"13753.68";"15908.95";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"519168.00";"519168.00";"0.00";"431172.00";"57116.00";"272702.00";"35931.00";"251517.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"432640.00";"432640.00";"-23094.00";"387554.00";"57694.00";"258498.00";"21703.00";"222507.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"56243.20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"93";"Aplicação direta decorrente de operação de órgãos, fundos e entidades integrantes dos orçamentos fiscal e da seguridade social com consórcio público do qual o ente participe"
"150070000000";" Recursos não vinculados de Impostos";"16224.00";"16224.00";"0.00";"2460.00";"410.00";"1640.00";"205.00";"1435.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"562432.00";"562432.00";"0.00";"562432.00";"110095.00";"540152.20";"110095.00";"540152.20";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"101376.00";"0.00";"101376.00";"8448.00";"76032.00";"0.00";"67584.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"92238.85";"92238.85";"0.00";"31680.00";"2640.00";"23760.00";"0.00";"21120.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"6749.18";"6749.18";"0.00";"6600.00";"550.00";"4950.00";"0.00";"4400.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"1768000.00";"1538000.00";"81134.37";"837716.16";"81134.37";"837716.16";"97494.51";"828801.11";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"1124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"275470000001";" Recursos de Operações de Crédito ";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"265000.00";"0.00";"229202.92";"49673.92";"150121.76";"2384.35";"102832.19";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"956134.40";"1186134.40";"2000.00";"1073389.78";"57346.78";"610074.49";"35867.91";"574820.62";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"33745.92";"33745.92";"2199.60";"8312.46";"1500.00";"5272.86";"18.00";"3790.86";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"708448.00";"708448.00";"40934.77";"321871.05";"40934.77";"321871.05";"45202.81";"317321.22";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"73116.16";"73116.16";"490.00";"36997.40";"2672.16";"25631.68";"5436.96";"25559.52";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"5410.70";"5410.70";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"274560.00";"274560.00";"38600.35";"250167.83";"38600.35";"250167.83";"42479.82";"245877.46";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"2249.73";"2249.73";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"44994.56";"44994.56";"11700.00";"27645.00";"2600.00";"13900.00";"2600.00";"13900.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"936000.00";"936000.00";"82218.67";"736524.34";"82218.67";"736524.34";"89288.32";"727476.34";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"760000.00";"66669.13";"436637.51";"18130.00";"34244.38";"32594.54";"33364.38";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"449945.60";"610945.60";"1952.00";"432616.76";"52794.31";"327109.77";"52843.16";"297111.58";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"134983.68";"84983.68";"0.00";"42091.22";"6812.08";"42091.22";"4829.62";"37144.76";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"197600.00";"197600.00";"12698.00";"127069.52";"12698.00";"127069.52";"13599.59";"125658.16";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"22497.28";"22497.28";"0.00";"22136.00";"1300.00";"15299.34";"1300.00";"15299.34";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"4449.90";"4100.00";"4449.90";"49.20";"399.10";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"683571.20";"683571.20";"80643.22";"482839.32";"80643.22";"482839.32";"83590.54";"474123.35";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"168729.60";"208729.60";"2853.51";"180445.83";"18706.74";"162310.84";"9289.71";"149532.07";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250170000001";" Outros Recursos não Vinculados";"0.00";"1000000.00";"0.00";"200000.00";"0.00";"200000.00";"0.00";"200000.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"2567.98";"0.00";"2567.98";"0.00";"2567.98";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275270040001";"Recursos Vinculados ao Trânsito - Polícia Militar";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"6";"Segurança Pública";"181";"Policiamento                             ";"3";"Serviços de utilidade pública";"2100";"Manutenção das Atividades da Policia Militar";"3";"Despesas correntes";"3";"Outras despesas correntes";"30";"Transferências a Estados e ao Distrito Federal"
