"Fonte";"Descrição da Fonte";"Orçado - Inicial";"Orçado - Atualizado";"Empenhado - No Mês";"Empenhado - Até o Mês";"Liquidado - No Mês";"Liquidado - Até o Mês";"Pago - No Mês";"Pago - Até o Mês";"Função - Código";"Função - Descrição";"Subfunção - Código";"Subfunção - Descricao";"Programa - Código";"Programa - Descrição";"Ação - Código";"Ação - Descrição";"Categoria Econômica";"Descrição Categoria Econômica";"Grupo de Despesa";"Descrição Grupo de Despesa";"Modalidade";"Descrição Modalidade"
"150070000000";" Recursos não vinculados de Impostos";"225926.48";"225926.48";"1033.20";"186270.50";"17357.25";"113822.76";"20835.69";"108222.76";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"31624.32";"3850.00";"20101.32";"13385.72";"16251.32";"160.63";"3026.23";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2003";"Manutenção das Atividades do Gabinete Prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"189280.00";"189280.00";"24638.93";"87642.10";"24638.93";"87642.10";"22426.30";"84038.70";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2004";"Divulgação de Atos e Fatos Administrativos";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"274210.56";"274210.56";"24413.87";"69107.73";"1300.00";"33980.53";"26213.86";"33980.53";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2004";"Divulgação de Atos e Fatos Administrativos";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"3807.00";"4397.00";"0.00";"590.00";"0.00";"590.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2004";"Divulgação de Atos e Fatos Administrativos";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"3744.00";"3744.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2006";"Manutenção das Atividades do Gabinete do Vice-prefeito";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2006";"Manutenção das Atividades do Gabinete do Vice-prefeito";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"2";"Gestão administrativa.";"2006";"Manutenção das Atividades do Gabinete do Vice-prefeito";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1691788.80";"1691788.80";"212960.25";"885037.31";"212960.25";"885037.31";"194171.05";"858732.25";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1202897.60";"1202897.60";"76201.84";"635828.00";"61422.48";"301094.38";"71815.08";"281756.77";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"11248.64";"11248.64";"0.00";"10260.00";"193.66";"1243.52";"96.83";"1146.69";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"3";"Despesas correntes";"3";"Outras despesas correntes";"91";" Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades"
"150070000000";" Recursos não vinculados de Impostos";"22497.28";"22497.28";"3168.94";"10430.80";"3489.00";"7261.86";"41.87";"3814.73";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"175570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"1124.85";"1124.85";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2010";"Manutenção das Atividades de Apoio Logístico, Compras Almoxarifado e Patrimonio";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"146232.32";"146232.32";"15937.00";"67976.03";"15937.00";"67976.03";"14736.47";"65733.05";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"662544.90";"858544.90";"62868.96";"579893.30";"50132.71";"353312.17";"98186.27";"321120.97";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"5600.00";"1484.69";"4186.58";"751.98";"3453.87";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"3";"Despesas correntes";"3";"Outras despesas correntes";"91";" Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"13124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2012";"Manutenção da Unidade Administrativa e Serviços Gerais";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1129523.20";"1119523.20";"112296.71";"592295.86";"112296.71";"592295.86";"105324.00";"576317.11";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"89989.12";"99989.12";"8041.58";"97341.84";"9442.46";"54405.05";"8400.46";"53363.05";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"20624.32";"520.00";"16422.71";"13079.60";"15094.71";"445.84";"2155.27";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2097";"Manutenção das Atividades de Apoio a Serviços de Terceiros, Jsm e Identificação";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"519168.00";"519168.00";"0.00";"431172.00";"35931.00";"215586.00";"35931.00";"215586.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"432640.00";"432640.00";"14720.00";"410648.00";"35834.00";"200804.00";"35834.00";"200804.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"56243.20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"3";"Despesas correntes";"3";"Outras despesas correntes";"93";"Aplicação direta decorrente de operação de órgãos, fundos e entidades integrantes dos orçamentos fiscal e da seguridade social com consórcio público do qual o ente participe"
"150070000000";" Recursos não vinculados de Impostos";"16224.00";"16224.00";"0.00";"2460.00";"205.00";"1230.00";"205.00";"1230.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2115";"Manutenção do Consórcio Ciga";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"562432.00";"562432.00";"0.00";"562432.00";"4954.90";"430057.20";"4954.90";"430057.20";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2161";"Contribuição à Entidades Municipalistas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"56243.20";"101376.00";"0.00";"101376.00";"16896.00";"67584.00";"16896.00";"67584.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"92238.85";"92238.85";"0.00";"31680.00";"5280.00";"21120.00";"5280.00";"21120.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"3";"Despesas correntes";"3";"Outras despesas correntes";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"6749.18";"6749.18";"0.00";"6600.00";"1100.00";"4400.00";"1100.00";"4400.00";"4";"Administração                      ";"122";"Administracao Geral                  ";"4";"Administração geral";"2174";"Manutenção do consórcio CINCatarina.";"4";"Despesas de capital";"4";"Investimentos";"71";" Transferências a Consórcios Públicos"
"150070000000";" Recursos não vinculados de Impostos";"1768000.00";"1538000.00";"175705.05";"756581.79";"175705.05";"756581.79";"161596.85";"731306.60";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"1124.86";"1124.86";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"275470000001";" Recursos de Operações de Crédito ";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"265000.00";"0.00";"229202.92";"49673.92";"100447.84";"49673.92";"100447.84";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"956134.40";"1186134.40";"240281.88";"1071389.78";"76040.62";"552727.71";"83153.17";"538952.71";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"33745.92";"33745.92";"1500.00";"6112.86";"0.00";"3772.86";"0.00";"3772.86";"4";"Administração                      ";"123";"Administração Financeira";"4";"Administração geral";"2009";"Manutenção das Atividades de Controle Financeiro e Prestação de Contas";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"708448.00";"708448.00";"60828.64";"280936.28";"60828.64";"280936.28";"56462.37";"272118.41";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"73116.16";"73116.16";"336.00";"36507.40";"5916.00";"22959.52";"3179.56";"20122.56";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"124";"Controle Interno";"2";"Gestão administrativa.";"2005";"Manutenção das Atividades do Controle Interno";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"274560.00";"274560.00";"53544.98";"211567.48";"53544.98";"211567.48";"49908.29";"203397.64";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"2249.73";"2249.73";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"50";"Transferências a instituições privadas sem fins lucrativos"
"150070000000";" Recursos não vinculados de Impostos";"44994.56";"44994.56";"0.00";"15945.00";"2600.00";"11300.00";"2600.00";"11300.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"125";"Normatização e Fiscalização";"4";"Administração geral";"2014";"Manutenção das Atividades de Fiscalização Urbana";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"936000.00";"936000.00";"115357.75";"654305.67";"115357.75";"654305.67";"109381.41";"638188.02";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"760000.00";"113727.18";"369968.38";"16114.38";"16114.38";"769.84";"769.84";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"449945.60";"610945.60";"907.01";"430664.76";"50620.15";"274315.46";"49297.61";"244268.42";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275570000001";" Recursos de Alienação de Bens/Ativos - Administração Direta";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"134983.68";"84983.68";"1805.54";"42091.22";"14680.00";"35279.14";"11913.40";"32315.14";"4";"Administração                      ";"126";"Tecnologia da Informação";"4";"Administração geral";"2011";"Manutenção das Atividades de Apoio Administrativo, Pessoal e Ti";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"197600.00";"197600.00";"16581.95";"114371.52";"16581.95";"114371.52";"16302.88";"112058.57";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"22497.28";"22497.28";"0.00";"22136.00";"1300.00";"13999.34";"1300.00";"13999.34";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"4449.90";"0.00";"349.90";"349.90";"349.90";"4";"Administração                      ";"127";"Ordenamento Territorial";"4";"Administração geral";"2015";"Manutenção das Atividades do Cadastro Imobiliário";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"683571.20";"683571.20";"82907.36";"402196.10";"82907.36";"402196.10";"79805.08";"390532.81";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"1";"Pessoal e encargos sociais";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"168729.60";"208729.60";"0.00";"177592.32";"46572.49";"143604.10";"54794.81";"140242.36";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250070000000";" Recursos não vinculados de Impostos";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"250170000001";" Outros Recursos não Vinculados";"0.00";"1000000.00";"0.00";"200000.00";"0.00";"200000.00";"0.00";"200000.00";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"3";"Despesas correntes";"3";"Outras despesas correntes";"90";"Aplicações diretas"
"150070000000";" Recursos não vinculados de Impostos";"5624.32";"5624.32";"0.00";"2567.98";"0.00";"2567.98";"296.10";"2567.98";"4";"Administração                      ";"129";"Administração de Receitas";"4";"Administração geral";"2008";"Manutenção das Atividades de Arrecadação e Fiscalização";"4";"Despesas de capital";"4";"Investimentos";"90";"Aplicações diretas"
"275270040001";"Recursos Vinculados ao Trânsito - Polícia Militar";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"6";"Segurança Pública";"181";"Policiamento                             ";"3";"Serviços de utilidade pública";"2100";"Manutenção das Atividades da Policia Militar";"3";"Despesas correntes";"3";"Outras despesas correntes";"30";"Transferências a Estados e ao Distrito Federal"
